country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","17-01-2026 18:00:00",25.164090,75.858137,PM10,101,354,199
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","17-01-2026 18:00:00",25.164090,75.858137,NO2,31,127,62
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","17-01-2026 18:00:00",25.196024,75.855668,PM2.5,50,335,206
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","17-01-2026 18:00:00",10.942451,76.978996,PM10,52,75,63
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","17-01-2026 18:00:00",10.942451,76.978996,NO2,1,7,2
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","17-01-2026 18:00:00",10.942451,76.978996,CO,40,44,43
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","17-01-2026 18:00:00",11.6829898,79.7532099,PM2.5,60,96,76
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","17-01-2026 18:00:00",10.358535,77.984321,NO2,NA,NA,NA
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","17-01-2026 18:00:00",10.358535,77.984321,SO2,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","17-01-2026 18:00:00",13.4127,80.1081,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","17-01-2026 18:00:00",13.4127,80.1081,SO2,2,104,67
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","17-01-2026 18:00:00",26.159933,75.780517,NH3,8,13,10
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","17-01-2026 18:00:00",24.5886166,73.6321397,OZONE,3,71,62
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","17-01-2026 18:00:00",27.338530,88.614099,NO2,6,7,6
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","17-01-2026 18:00:00",27.338530,88.614099,NH3,1,1,1
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","17-01-2026 18:00:00",13.0664,"80.2112 ",PM10,96,160,121
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB","17-01-2026 18:00:00",13.218341,80.32027,NO2,3,4,4
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","17-01-2026 18:00:00",10.967820,78.080882,SO2,14,15,14
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","17-01-2026 18:00:00",9.865935,78.022669,CO,18,26,25
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","17-01-2026 18:00:00",9.865935,78.022669,OZONE,1,1,1
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","17-01-2026 18:00:00",9.36399,78.831977,SO2,2,35,5
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","17-01-2026 18:00:00",9.36399,78.831977,OZONE,5,7,6
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","17-01-2026 18:00:00",25.036360,73.883502,PM10,53,228,98
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","17-01-2026 18:00:00",24.885261,72.857549,PM10,60,268,112
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","17-01-2026 18:00:00",24.885261,72.857549,NO2,13,120,57
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","17-01-2026 18:00:00",29.931624,73.864511,PM2.5,67,167,89
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","17-01-2026 18:00:00",27.169338,78.03582,NH3,5,6,6
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","17-01-2026 18:00:00",27.169338,78.03582,SO2,16,27,22
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","17-01-2026 18:00:00",27.19862,77.92066,PM2.5,48,308,164
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","17-01-2026 18:00:00",27.19862,77.92066,NO2,32,33,33
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","17-01-2026 18:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","17-01-2026 18:00:00",27.19862,77.92066,OZONE,11,12,11
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","17-01-2026 18:00:00",28.964949,77.278761,PM2.5,122,387,263
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","17-01-2026 18:00:00",28.964949,77.278761,PM10,111,328,174
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","17-01-2026 18:00:00",28.359581,79.414455,CO,90,114,104
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","17-01-2026 18:00:00",28.38910936,79.42963708,PM2.5,40,154,75
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","17-01-2026 18:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","17-01-2026 18:00:00",28.38910936,79.42963708,SO2,35,40,38
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","17-01-2026 18:00:00",28.38910936,79.42963708,OZONE,1,1,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","17-01-2026 18:00:00",28.406963,77.849831,PM2.5,79,334,193
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","17-01-2026 18:00:00","8.816428 ",78.099039,CO,12,46,30
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","17-01-2026 18:00:00",17.540891,78.358528,CO,18,94,50
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","17-01-2026 18:00:00",17.460103,78.334361,CO,7,39,21
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","17-01-2026 18:00:00",17.470431,78.566959,PM2.5,43,51,45
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","17-01-2026 18:00:00",17.470431,78.566959,NH3,1,6,5
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","17-01-2026 18:00:00",17.470431,78.566959,CO,14,44,18
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","17-01-2026 18:00:00",17.470431,78.566959,OZONE,7,55,29
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","17-01-2026 18:00:00",17.518400,78.278777,PM10,35,123,89
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","17-01-2026 18:00:00",17.518400,78.278777,OZONE,1,46,42
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","17-01-2026 18:00:00",17.5316895,78.218939,NO2,5,5,5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","17-01-2026 18:00:00",28.725645,77.749675,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","17-01-2026 18:00:00",28.725645,77.749675,PM10,NA,NA,NA
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","17-01-2026 18:00:00",28.725645,77.749675,CO,14,98,45
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","17-01-2026 18:00:00",25.4547,78.6039,SO2,16,32,18
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","17-01-2026 18:00:00",26.428282,80.327067,PM10,91,356,170
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","17-01-2026 18:00:00",26.428282,80.327067,NO2,22,23,22
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","17-01-2026 18:00:00",26.509954,80.249612,PM10,83,393,156
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","17-01-2026 18:00:00",26.509954,80.249612,NH3,5,5,5
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","17-01-2026 18:00:00",26.509954,80.249612,SO2,21,22,21
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","17-01-2026 18:00:00",26.4703136,80.3229863,PM2.5,76,372,218
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","17-01-2026 18:00:00",26.4703136,80.3229863,NO2,50,60,56
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","17-01-2026 18:00:00",28.2348927,77.8683002,PM10,47,370,124
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","17-01-2026 18:00:00",28.2348927,77.8683002,NO2,8,11,9
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","17-01-2026 18:00:00",26.766433,80.927299,NH3,4,6,5
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","17-01-2026 18:00:00",26.766433,80.927299,SO2,23,25,24
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","17-01-2026 18:00:00",26.868120,81.005119,PM2.5,89,421,316
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","17-01-2026 18:00:00",26.906111,80.948222,PM2.5,225,475,359
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","17-01-2026 18:00:00",26.906111,80.948222,NO2,39,44,41
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","17-01-2026 18:00:00",28.685382,77.453839,PM10,101,401,246
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","17-01-2026 18:00:00",28.6603346,77.3572563,PM10,236,500,426
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","17-01-2026 18:00:00",28.6603346,77.3572563,NH3,12,24,17
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","17-01-2026 18:00:00",28.6603346,77.3572563,CO,84,157,103
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","17-01-2026 18:00:00",26.730136,83.433859,PM10,24,145,92
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","17-01-2026 18:00:00",28.47272,77.482000,CO,36,103,89
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","17-01-2026 18:00:00",17.429398,78.569354,OZONE,15,33,28
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","17-01-2026 18:00:00",17.37206,78.50864,PM2.5,28,141,60
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","17-01-2026 18:00:00",17.37206,78.50864,PM10,78,116,89
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","17-01-2026 18:00:00",17.4559458,78.4332152,OZONE,12,16,14
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","17-01-2026 18:00:00",17.417094,78.457437,PM2.5,44,60,48
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","17-01-2026 18:00:00",17.417094,78.457437,PM10,78,90,81
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","17-01-2026 18:00:00",17.349694,78.451437,PM2.5,62,158,104
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","17-01-2026 18:00:00",28.406963,77.849831,CO,64,115,91
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","17-01-2026 18:00:00",27.168897,78.376960,OZONE,13,16,15
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","17-01-2026 18:00:00",27.1594,78.3953,NO2,15,15,15
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","17-01-2026 18:00:00",27.1594,78.3953,SO2,23,30,26
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","17-01-2026 18:00:00",28.646233,77.358075,PM10,210,500,415
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","17-01-2026 18:00:00",23.8175497,91.2726974,PM2.5,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","17-01-2026 18:00:00",23.8175497,91.2726974,SO2,NA,NA,NA
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","17-01-2026 18:00:00",23.8175497,91.2726974,CO,28,34,30
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","17-01-2026 18:00:00",27.106972,78.000111,PM10,NA,NA,NA
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","17-01-2026 18:00:00",27.19865833,78.00598056,SO2,17,19,18
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","17-01-2026 18:00:00",17.5316895,78.218939,SO2,4,18,9
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","17-01-2026 18:00:00",17.585705,78.126199,NO2,13,20,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","17-01-2026 18:00:00",17.393559,78.339194,CO,20,30,28
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","17-01-2026 18:00:00",17.393559,78.339194,OZONE,18,32,29
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","17-01-2026 18:00:00",22.5367507,88.3638022,NH3,8,13,9
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","17-01-2026 18:00:00",22.58157048,88.41002457,PM2.5,85,303,209
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","17-01-2026 18:00:00",22.58157048,88.41002457,CO,20,67,27
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","17-01-2026 18:00:00",22.556640,88.342674,PM2.5,85,308,205
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","17-01-2026 18:00:00",22.556640,88.342674,PM10,90,186,140
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","17-01-2026 18:00:00",22.556640,88.342674,NO2,15,21,18
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","17-01-2026 18:00:00",22.556640,88.342674,SO2,4,38,12
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","17-01-2026 18:00:00",22.49929,88.36917,NO2,39,75,51
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","17-01-2026 18:00:00",22.49929,88.36917,CO,31,108,42
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","17-01-2026 18:00:00",22.627847,88.380669,NO2,59,196,137
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","17-01-2026 18:00:00",22.51106,88.35142,PM10,102,165,132
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","17-01-2026 18:00:00",29.063510,77.709723,NO2,8,32,14
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","17-01-2026 18:00:00",29.063510,77.709723,CO,11,73,35
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","17-01-2026 18:00:00",28.83526,78.74460,PM2.5,40,201,91
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","17-01-2026 18:00:00",28.83526,78.74460,PM10,53,186,100
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","17-01-2026 18:00:00",28.840739,78.697531,PM2.5,55,307,116
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","17-01-2026 18:00:00",28.840739,78.697531,NH3,6,11,8
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","17-01-2026 18:00:00",28.88528,78.73880,PM10,62,178,101
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","17-01-2026 18:00:00",28.88528,78.73880,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","17-01-2026 18:00:00",28.88528,78.73880,OZONE,36,135,83
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","17-01-2026 18:00:00",28.856664,78.772638,PM10,65,178,114
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","17-01-2026 18:00:00",28.856664,78.772638,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","17-01-2026 18:00:00",28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","17-01-2026 18:00:00",28.849399,78.742362,CO,42,70,54
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","17-01-2026 18:00:00",28.802625,78.753728,PM10,36,120,76
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","17-01-2026 18:00:00",28.802625,78.753728,NO2,29,30,30
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","17-01-2026 18:00:00",28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","17-01-2026 18:00:00",29.4723508,77.7194031,PM10,81,379,175
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","17-01-2026 18:00:00",29.4723508,77.7194031,NO2,39,218,105
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","17-01-2026 18:00:00",28.5447608,77.3231257,NO2,26,201,69
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","17-01-2026 18:00:00",28.5447608,77.3231257,CO,3,156,50
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","17-01-2026 18:00:00",28.6245479,77.3577104,PM2.5,304,459,383
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","17-01-2026 18:00:00",30.075911,78.2859547,SO2,3,3,3
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","17-01-2026 18:00:00",23.685297,86.945968,PM10,77,159,120
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","17-01-2026 18:00:00",23.685297,86.945968,NO2,15,28,22
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","17-01-2026 18:00:00",23.685297,86.945968,CO,34,79,42
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","17-01-2026 18:00:00",23.6979360,86.9443950,PM10,69,166,120
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","17-01-2026 18:00:00",23.6979360,86.9443950,SO2,5,12,7
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","17-01-2026 18:00:00",23.6181830,87.1057180,NH3,1,2,1
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","17-01-2026 18:00:00",23.6181830,87.1057180,CO,2,120,26
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","17-01-2026 18:00:00",23.616515,87.119133,NH3,5,8,7
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","17-01-2026 18:00:00",22.554954,88.292568,NO2,10,163,24
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","17-01-2026 18:00:00",22.6025571,88.3105664,PM2.5,65,222,132
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","17-01-2026 18:00:00",22.6025571,88.3105664,NO2,19,108,66
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","17-01-2026 18:00:00",22.611968,88.347422,SO2,11,15,13
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","17-01-2026 18:00:00",22.611968,88.347422,CO,64,110,72
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","17-01-2026 18:00:00",22.611968,88.347422,OZONE,8,32,17
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","17-01-2026 18:00:00",22.5687319,88.2797276,PM10,138,357,238
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","17-01-2026 18:00:00",22.5687319,88.2797276,CO,46,113,65
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","17-01-2026 18:00:00",22.5367507,88.3638022,PM2.5,147,314,252
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","17-01-2026 18:00:00",28.5898,77.3101,OZONE,1,61,21
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","17-01-2026 18:00:00",28.569230,77.393848,NH3,17,28,22
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","17-01-2026 18:00:00",25.425602,81.917152,PM10,78,278,172
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","17-01-2026 18:00:00",25.425602,81.917152,CO,32,110,62
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","17-01-2026 18:00:00",25.494,81.863,OZONE,6,56,41
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","17-01-2026 18:00:00","25.44919916 ","81.82735986 ",PM10,62,129,103
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","17-01-2026 18:00:00",25.262326,82.995408,PM10,102,429,146
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","17-01-2026 18:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","17-01-2026 18:00:00",25.262326,82.995408,SO2,32,45,38
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","17-01-2026 18:00:00",27.5714090,77.6557570,NH3,3,11,8
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","17-01-2026 18:00:00",27.5714090,77.6557570,OZONE,15,16,15
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","17-01-2026 18:00:00",30.269444,78.044167,SO2,2,3,2
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","17-01-2026 18:00:00",23.567923,87.306843,NO2,17,92,42
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","17-01-2026 18:00:00",23.567923,87.306843,CO,49,109,60
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","17-01-2026 18:00:00",23.567923,87.306843,OZONE,19,101,87
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","17-01-2026 18:00:00",23.5087640,87.3544400,PM10,57,154,101
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","17-01-2026 18:00:00",23.549395,87.300496,PM2.5,37,235,128
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","17-01-2026 18:00:00",26.90723,80.98579,CO,12,18,13
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","17-01-2026 18:00:00",28.999264,77.7590354,NO2,46,148,62
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","17-01-2026 18:00:00",28.999264,77.7590354,CO,69,127,88
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","17-01-2026 18:00:00",28.9535882,77.7622941,PM2.5,116,366,241
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","17-01-2026 18:00:00",28.9535882,77.7622941,SO2,5,7,6
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","17-01-2026 18:00:00",22.5448082,88.3403691,NH3,5,5,5
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","17-01-2026 18:00:00",22.5448082,88.3403691,SO2,7,50,19
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","17-01-2026 18:00:00",22.5448082,88.3403691,CO,76,111,82
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2026 18:00:00",26.6879226,88.4152495,PM10,56,213,116
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2026 18:00:00",26.6879226,88.4152495,NH3,10,10,10
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2026 18:00:00",26.6879226,88.4152495,SO2,13,18,15
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","17-01-2026 18:00:00",26.6879226,88.4152495,OZONE,22,96,82
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","17-01-2026 18:00:00",25.592539,85.227158,OZONE,8,13,9
India,Bihar,Patna,"Muradpur, Patna - BSPCB","17-01-2026 18:00:00",25.619651,85.147382,PM2.5,83,316,271
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","17-01-2026 18:00:00",25.599486,85.113666,SO2,5,7,6
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","17-01-2026 18:00:00",25.599486,85.113666,CO,45,117,57
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","17-01-2026 18:00:00",25.599486,85.113666,OZONE,22,28,24
India,Bihar,Patna,"Samanpura, Patna - BSPCB","17-01-2026 18:00:00",25.596727,85.085624,NO2,20,24,22
India,Bihar,Patna,"Samanpura, Patna - BSPCB","17-01-2026 18:00:00",25.596727,85.085624,SO2,1,2,1
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","17-01-2026 18:00:00",25.366336,87.117468,NH3,3,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","17-01-2026 18:00:00",25.366336,87.117468,SO2,1,19,12
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","17-01-2026 18:00:00",25.03280,85.41948,PM2.5,60,309,185
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","17-01-2026 18:00:00",25.03280,85.41948,NH3,3,8,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","17-01-2026 18:00:00",13.204880,79.097889,OZONE,55,61,58
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","17-01-2026 18:00:00",14.465052,78.824187,CO,7,20,15
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","17-01-2026 18:00:00",16.9872867,81.7363176,PM10,98,140,120
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","17-01-2026 18:00:00",16.9872867,81.7363176,NO2,12,44,24
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","17-01-2026 18:00:00",16.9872867,81.7363176,OZONE,9,23,21
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","17-01-2026 18:00:00",13.67,79.35,NO2,13,33,24
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","17-01-2026 18:00:00",13.615387,79.409230,OZONE,17,18,18
